datatype,file,tile_path,label_path,cluster_exist
train,LS-342.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-342_2_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-342_2_3.txt,True
train,LS-341.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-341_1_0.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-341_1_0.txt,False
train,LS-307.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-307_4_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-307_4_5.txt,True
train,LS-170.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-170_0_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-170_0_4.txt,False
train,LS-109.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-109_1_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-109_1_4.txt,True
train,LS-517.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-517_2_0.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-517_2_0.txt,True
train,LS-455.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-455_3_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-455_3_5.txt,True
train,LS-191.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-191_1_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-191_1_1.txt,False
train,LS-215.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-215_4_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-215_4_1.txt,True
train,LS-255.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-255_5_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-255_5_6.txt,False
train,LS-200.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-200_2_1.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-200_2_1.txt,True
train,LS-349.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-349_1_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-349_1_3.txt,False
train,LS-408.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-408_2_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-408_2_2.txt,True
train,LS-080.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-080_2_3.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-080_2_3.txt,True
train,LS-446.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-446_0_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-446_0_3.txt,True
train,LS-082.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-082_3_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-082_3_5.txt,True
train,LS-185.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-185_3_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-185_3_2.txt,True
train,LS-357.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-357_0_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-357_0_3.txt,False
train,LS-270.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-270_2_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-270_2_2.txt,True
train,LS-102.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-102_4_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-102_4_3.txt,False
train,LS-098.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-098_3_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-098_3_5.txt,True
train,LS-257.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-257_4_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-257_4_2.txt,False
train,LS-470.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-470_1_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-470_1_1.txt,True
train,LS-182.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-182_0_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-182_0_1.txt,False
train,LS-366.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-366_5_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-366_5_3.txt,False
train,LS-016.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-016_4_0.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-016_4_0.txt,False
train,LS-499.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-499_2_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-499_2_1.txt,True
train,LS-532.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-532_1_0.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-532_1_0.txt,True
train,LS-130.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-130_0_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-130_0_3.txt,True
train,LS-343.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-343_2_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-343_2_3.txt,True
train,LS-522.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-522_2_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-522_2_5.txt,True
train,LS-114.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-114_4_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-114_4_1.txt,True
train,LS-223.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-223_3_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-223_3_6.txt,True
train,LS-011.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-011_1_1.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-011_1_1.txt,True
train,LS-223.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-223_0_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-223_0_5.txt,False
train,LS-381.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-381_3_0.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-381_3_0.txt,False
train,LS-011.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-011_2_1.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-011_2_1.txt,True
train,LS-131.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-131_8_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-131_8_3.txt,False
train,LS-092.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-092_4_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-092_4_3.txt,False
train,LS-442.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-442_4_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-442_4_2.txt,True
train,LS-063.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-063_5_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-063_5_4.txt,False
train,LS-197.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-197_4_0.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-197_4_0.txt,True
train,LS-061.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-061_3_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-061_3_3.txt,True
train,LS-218.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-218_2_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-218_2_3.txt,True
train,LS-254.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-254_4_7.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-254_4_7.txt,False
train,LS-068.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-068_4_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-068_4_1.txt,False
train,LS-159.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-159_2_7.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-159_2_7.txt,False
train,LS-150.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-150_2_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-150_2_4.txt,True
train,LS-442.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-442_1_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-442_1_4.txt,True
train,LS-474.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-474_2_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-474_2_2.txt,True
train,LS-271.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-271_3_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-271_3_3.txt,True
train,LS-531.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-531_4_7.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-531_4_7.txt,True
train,LS-469.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-469_1_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-469_1_1.txt,True
train,LS-031.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-031_4_5.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-031_4_5.txt,False
train,LS-112.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-112_5_7.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-112_5_7.txt,True
train,LS-245.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-245_5_0.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-245_5_0.txt,True
train,LS-528.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-528_4_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-528_4_5.txt,True
train,LS-431.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-431_3_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-431_3_1.txt,True
train,LS-528.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-528_0_7.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-528_0_7.txt,True
train,LS-212.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-212_4_7.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-212_4_7.txt,True
train,LS-382.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-382_1_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-382_1_3.txt,True
train,LS-440.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-440_5_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-440_5_3.txt,True
train,LS-046.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-046_0_7.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-046_0_7.txt,True
train,LS-537.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-537_4_8.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-537_4_8.txt,True
train,LS-238.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-238_0_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-238_0_3.txt,True
train,LS-525.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-525_2_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-525_2_6.txt,True
train,LS-350.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-350_5_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-350_5_4.txt,False
train,LS-175.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-175_5_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-175_5_3.txt,True
train,LS-440.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-440_0_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-440_0_1.txt,True
train,LS-008.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-008_0_6.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-008_0_6.txt,True
train,LS-523.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-523_2_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-523_2_3.txt,True
train,LS-131.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-131_7_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-131_7_3.txt,False
train,LS-433.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-433_1_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-433_1_2.txt,True
train,LS-086.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-086_3_5.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-086_3_5.txt,True
train,LS-130.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-130_1_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-130_1_3.txt,True
train,LS-109.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-109_2_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-109_2_5.txt,True
train,LS-271.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-271_4_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-271_4_1.txt,False
train,LS-031.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-031_5_3.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-031_5_3.txt,False
train,LS-182.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-182_4_7.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-182_4_7.txt,False
train,LS-001.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-001_3_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-001_3_2.txt,True
train,LS-423.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-423_4_8.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-423_4_8.txt,False
train,LS-207.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-207_0_1.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-207_0_1.txt,True
train,LS-431.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-431_4_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-431_4_5.txt,True
train,LS-238.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-238_2_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-238_2_2.txt,True
train,LS-013.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-013_2_6.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-013_2_6.txt,True
train,LS-446.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-446_0_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-446_0_6.txt,True
train,LS-216.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-216_0_1.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-216_0_1.txt,False
train,LS-354.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-354_4_7.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-354_4_7.txt,False
train,LS-638.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-638_3_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-638_3_4.txt,True
train,LS-084.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-084_2_0.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-084_2_0.txt,True
train,LS-439.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-439_2_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-439_2_1.txt,True
train,LS-105.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-105_4_0.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-105_4_0.txt,True
train,LS-161.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-161_3_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-161_3_2.txt,True
train,LS-056.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-056_0_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-056_0_6.txt,False
train,LS-247.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-247_4_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-247_4_3.txt,True
train,LS-352.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-352_3_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-352_3_4.txt,True
train,LS-178.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-178_0_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-178_0_2.txt,True
train,LS-442.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-442_1_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-442_1_6.txt,True
train,LS-094.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-094_4_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-094_4_4.txt,True
train,LS-442.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-442_4_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-442_4_6.txt,True
train,LS-241.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-241_3_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-241_3_5.txt,True
train,LS-113.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-113_0_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-113_0_2.txt,True
train,LS-639.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-639_2_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-639_2_2.txt,True
train,LS-418.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-418_3_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-418_3_5.txt,False
train,LS-147.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-147_2_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-147_2_6.txt,True
train,LS-207.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-207_1_6.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-207_1_6.txt,True
train,LS-042.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-042_3_3.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-042_3_3.txt,True
train,LS-533.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-533_1_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-533_1_3.txt,True
train,LS-106.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-106_3_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-106_3_4.txt,True
train,LS-051.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-051_3_0.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-051_3_0.txt,True
train,LS-223.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-223_4_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-223_4_1.txt,True
train,LS-383.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-383_2_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-383_2_3.txt,True
train,LS-430.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-430_3_7.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-430_3_7.txt,False
train,LS-536.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-536_5_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-536_5_3.txt,True
train,LS-521.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-521_2_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-521_2_3.txt,False
train,LS-292.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-292_3_2.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-292_3_2.txt,False
train,LS-340.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-340_2_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-340_2_3.txt,True
train,LS-170.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-170_2_3.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-170_2_3.txt,True
train,LS-057.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-057_2_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-057_2_5.txt,True
train,LS-161.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-161_5_0.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-161_5_0.txt,False
train,LS-046.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-046_5_0.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-046_5_0.txt,True
train,LS-299.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-299_2_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-299_2_6.txt,False
train,LS-287.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-287_1_1.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-287_1_1.txt,True
train,LS-009.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-009_6_4.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-009_6_4.txt,True
train,LS-512.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-512_5_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-512_5_4.txt,True
train,LS-013.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-013_3_4.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-013_3_4.txt,True
train,LS-266.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-266_4_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-266_4_5.txt,True
train,LS-259.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-259_5_0.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-259_5_0.txt,False
train,LS-297.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-297_3_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-297_3_5.txt,True
train,LS-134.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-134_2_0.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-134_2_0.txt,True
train,LS-355.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-355_2_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-355_2_6.txt,False
train,LS-084.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-084_3_6.jpeg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-084_3_6.txt,True
train,LS-156.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-156_4_8.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-156_4_8.txt,True
train,LS-516.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-516_3_4.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-516_3_4.txt,True
train,LS-257.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-257_5_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-257_5_5.txt,False
train,LS-287.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/original_LS-287_2_5.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/original_LS-287_2_5.txt,True
train,LS-375.jpg,/workspace/Special_Problem/yolo_dataset_version_2/images/train/augmented_LS-375_5_6.jpg,/workspace/Special_Problem/yolo_dataset_version_2/labels/train/augmented_LS-375_5_6.txt,True
